Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
200.7917,71,,200.792,-3.0,,200.7916,12.5625,,200.772,-36.2,,200.7917,-98,,200.7918,-43.5625,,200.7916,114.0,,200.7916,26,,200.7917,-43.625,,200.7918,-5.9375,,200.792,2.5,,200.792,-0.875,,200.7918,-71.5,,200.7918,-72.5625,,
200.8117,73,,200.812,0.3125,,200.8116,12.5625,,200.792,-36.4,,200.8117,-98,,200.8119,-43.5625,,200.8116,114.0,,200.8116,26,,200.8117,-43.625,,200.8119,-6.0,,200.812,2.46484375,,200.812,-1.3125,,200.8119,-71.5625,,200.8119,-71.8125,,
200.8318,71,,200.832,1.625,,200.8316,12.625,,200.812,-36.4,,200.8318,-98,,200.8319,-43.625,,200.8316,114.0,,200.8316,26,,200.8318,-42.3125,,200.8319,-5.75,,200.832,2.4765625,,200.832,-1.5,,200.8319,-71.6875,,200.8319,-73.8125,,
200.8518,72,,200.852,1.625,,200.8516,12.625,,200.8321,-35.300000000000004,,200.8518,-98,,200.8519,-42.6875,,200.8516,114.0625,,200.8516,26,,200.8518,-42.75,,200.8519,-6.1875,,200.852,2.484375,,200.852,-1.5,,200.8519,-70.0625,,200.8519,-69.75,,
200.8718,69,,200.872,-0.625,,200.8716,12.5625,,200.8521,-35.7,,200.8718,-99,,200.8719,-42.6875,,200.8716,114.0,,200.8716,26,,200.8718,-43.0,,200.8719,-6.25,,200.872,2.4765625,,200.872,-1.1875,,200.8719,-70.0625,,200.8719,-68.75,,
200.8918,71,,200.892,-1.75,,200.8916,12.5,,200.8721,-35.9,,200.8918,-99,,200.8919,-42.9375,,200.8916,114.0,,200.8916,26,,200.8918,-42.75,,200.8919,-5.8125,,200.892,2.484375,,200.892,-1.0625,,200.8919,-70.5625,,200.8919,-72.0,,
200.9118,71,,200.912,0.4375,,200.9116,12.5,,200.8921,-35.7,,200.9118,-99,,200.9119,-42.8125,,200.9116,114.0,,200.9116,26,,200.9118,-43.0,,200.9119,-5.9375,,200.912,2.4765625,,200.912,-1.375,,200.9119,-70.375,,200.9119,-71.3125,,
200.9318,72,,200.932,1.4375,,200.9316,12.5,,200.9121,-35.9,,200.9318,-99,,200.9319,-42.9375,,200.9316,114.0,,200.9316,26,,200.9318,-42.75,,200.9319,-6.0,,200.932,2.4921875,,200.932,-1.5,,200.9319,-70.5625,,200.9319,-71.0,,
200.9519,70,,200.9521,1.3125,,200.9517,12.5,,200.9321,-35.7,,200.9519,-100,,200.952,-42.8125,,200.9517,114.0,,200.9517,26,,200.9519,-43.375,,200.952,-6.0,,200.9521,2.5,,200.9521,-1.5,,200.952,-70.375,,200.952,-70.9375,,
200.9718,70,,200.972,-0.6875,,200.9716,12.5,,200.9522,-36.2,,200.9718,-100,,200.9719,-43.25,,200.9716,114.0,,200.9716,26,,200.9718,-43.625,,200.9719,-6.125,,200.972,2.5,,200.972,-1.25,,200.9719,-71.0,,200.9719,-70.5625,,
200.9916,70,,200.9919,-3.75,,200.9915,12.5,,200.9721,-36.4,,200.9916,-100,,200.9918,-43.5625,,200.9915,114.0,,200.9915,26,,200.9916,-43.625,,200.9918,-6.125,,200.9919,2.5,,200.9919,-0.8125,,200.9918,-71.5625,,200.9918,-71.125,,
201.0118,72,,201.012,0.375,,201.0115,12.5625,,200.992,-36.4,,201.0118,-100,,201.0119,-43.625,,201.0115,114.0,,201.0115,26,,201.0118,-43.625,,201.0119,-5.9375,,201.012,2.51171875,,201.012,-1.375,,201.0119,-71.6875,,201.0119,-72.625,,
201.0316,70,,201.0319,1.9375,,201.0315,12.5625,,201.0121,-36.4,,201.0316,-100,,201.0318,-43.625,,201.0315,114.0,,201.0315,26,,201.0316,-43.9375,,201.0318,-6.3125,,201.0319,2.5,,201.0319,-1.625,,201.0318,-71.6875,,201.0318,-69.8125,,
201.0518,71,,201.0521,-1.875,,201.0517,12.625,,201.032,-36.7,,201.0518,-101,,201.0519,-43.875,,201.0517,114.0,,201.0517,26,,201.0518,-43.625,,201.0519,-6.1875,,201.0521,2.5,,201.0521,-1.125,,201.0519,-72.0625,,201.0519,-71.5625,,
201.0718,70,,201.072,-1.875,,201.0715,12.6875,,201.0521,-36.4,,201.0718,-101,,201.0719,-43.75,,201.0715,114.0,,201.0715,26,,201.0718,-43.625,,201.0719,-6.3125,,201.072,2.4921875,,201.072,-1.125,,201.0719,-71.8125,,201.0719,-70.5625,,
201.0916,72,,201.0919,1.625,,201.0915,12.6875,,201.0721,-36.4,,201.0916,-101,,201.0917,-43.625,,201.0915,114.0,,201.0915,26,,201.0916,-43.375,,201.0917,-6.125,,201.0919,2.4921875,,201.0919,-1.5625,,201.0917,-71.6875,,201.0917,-72.0625,,
201.1117,71,,201.112,0.5625,,201.1115,12.75,,201.0919,-36.2,,201.1117,-101,,201.1118,-43.4375,,201.1115,114.0,,201.1115,26,,201.1117,-43.375,,201.1118,-5.9375,,201.112,2.4921875,,201.112,-1.4375,,201.1118,-71.375,,201.1118,-73.0,,
201.1317,70,,201.132,-0.4375,,201.1315,12.75,,201.112,-36.2,,201.1317,-101,,201.1318,-43.375,,201.1315,113.9375,,201.1315,26,,201.1317,-43.375,,201.1318,-5.9375,,201.132,2.5,,201.132,-1.3125,,201.1318,-71.25,,201.1318,-73.0625,,
201.1517,71,,201.152,-2.5,,201.1515,12.75,,201.132,-36.2,,201.1517,-101,,201.1518,-43.375,,201.1515,114.0,,201.1515,26,,201.1517,-43.625,,201.1518,-5.6875,,201.152,2.51953125,,201.152,-1.0,,201.1518,-71.25,,201.1518,-75.0625,,
201.1717,73,,201.172,0.6875,,201.1715,12.75,,201.152,-36.4,,201.1717,-101,,201.1718,-43.5625,,201.1715,114.0,,201.1715,26,,201.1717,-44.3125,,201.1718,-6.1875,,201.172,2.51171875,,201.172,-1.4375,,201.1718,-71.5625,,201.1718,-71.0625,,
201.1918,71,,201.192,1.25,,201.1916,12.8125,,201.172,-37.0,,201.1918,-102,,201.1919,-44.1875,,201.1916,114.0,,201.1916,26,,201.1918,-43.9375,,201.1919,-6.25,,201.192,2.4921875,,201.192,-1.5625,,201.1919,-72.5,,201.1919,-71.75,,
201.2116,71,,201.2118,-2.875,,201.2114,12.875,,201.1921,-36.7,,201.2116,-102,,201.2117,-44.0625,,201.2114,114.0,,201.2114,26,,201.2116,-43.375,,201.2117,-6.25,,201.2118,2.4921875,,201.2118,-1.0,,201.2117,-72.375,,201.2117,-71.9375,,
201.2316,72,,201.2318,2.625,,201.2314,12.875,,201.2119,-36.2,,201.2316,-102,,201.2317,-43.5625,,201.2314,114.0,,201.2314,26,,201.2316,-43.375,,201.2317,-6.0,,201.2318,2.46484375,,201.2318,-1.6875,,201.2317,-71.5,,201.2317,-73.0,,
201.2517,71,,201.2519,-0.0625,,201.2515,12.875,,201.2319,-36.2,,201.2517,-102,,201.2518,-43.375,,201.2515,114.0,,201.2515,26,,201.2517,-42.3125,,201.2518,-6.25,,201.2519,2.5,,201.2519,-1.375,,201.2518,-71.25,,201.2518,-71.0625,,
201.2717,70,,201.2719,-2.0,,201.2715,12.875,,201.252,-35.300000000000004,,201.2717,-102,,201.2718,-42.625,,201.2715,113.9375,,201.2715,26,,201.2717,-43.625,,201.2718,-6.25,,201.2719,2.4921875,,201.2719,-1.0625,,201.2718,-69.9375,,201.2718,-69.9375,,
201.2917,71,,201.292,-2.0,,201.2916,12.8125,,201.272,-36.4,,201.2917,-102,,201.2919,-43.3125,,201.2916,113.9375,,201.2916,26,,201.2917,-43.375,,201.2919,-6.1875,,201.292,2.52734375,,201.292,-1.0625,,201.2919,-71.125,,201.2919,-70.4375,,
201.3118,71,,201.312,1.1875,,201.3116,12.8125,,201.2921,-36.2,,201.3118,-102,,201.3119,-43.4375,,201.3116,114.0,,201.3116,26,,201.3118,-44.5625,,201.3119,-5.875,,201.312,2.52734375,,201.312,-1.5,,201.3119,-71.375,,201.3119,-73.6875,,
201.3317,72,,201.3319,-0.3125,,201.3314,12.8125,,201.3121,-37.2,,201.3317,-103,,201.3318,-44.3125,,201.3314,113.9375,,201.3314,26,,201.3317,-44.5625,,201.3318,-6.3125,,201.3319,2.53515625,,201.3319,-1.375,,201.3318,-72.75,,201.3318,-71.625,,
201.3517,72,,201.3519,-3.1875,,201.3514,12.875,,201.332,-37.2,,201.3517,-103,,201.3518,-44.5625,,201.3514,113.9375,,201.3514,26,,201.3517,-44.9375,,201.3518,-6.125,,201.3519,2.52734375,,201.3519,-1.0,,201.3518,-73.1875,,201.3518,-73.8125,,
201.3717,74,,201.3719,1.9375,,201.3714,13.0,,201.352,-37.5,,201.3717,-103,,201.3718,-44.875,,201.3714,114.0,,201.3714,26,,201.3717,-44.5625,,201.3718,-6.0,,201.3719,2.53515625,,201.3719,-1.6875,,201.3718,-73.6875,,201.3718,-75.1875,,
201.3916,73,,201.3919,-0.9375,,201.3914,13.0625,,201.372,-37.2,,201.3916,-104,,201.3918,-44.6875,,201.3914,113.9375,,201.3914,27,,201.3916,-44.9375,,201.3918,-6.3125,,201.3919,2.5546875,,201.3919,-1.3125,,201.3918,-73.375,,201.3918,-73.1875,,
201.4117,73,,201.412,-0.875,,201.4116,13.125,,201.392,-37.5,,201.4117,-104,,201.4119,-44.875,,201.4116,114.0,,201.4116,27,,201.4117,-45.625,,201.4119,-6.125,,201.412,2.5,,201.412,-1.3125,,201.4119,-73.6875,,201.4119,-74.75,,
201.4317,75,,201.432,-0.875,,201.4316,13.1875,,201.412,-38.1,,201.4317,-104,,201.4319,-45.5,,201.4316,114.0,,201.4316,26,,201.4317,-43.625,,201.4319,-6.25,,201.432,2.5,,201.432,-1.375,,201.4319,-74.6875,,201.4319,-74.4375,,
201.4517,71,,201.452,-1.5,,201.4516,13.25,,201.432,-36.4,,201.4517,-104,,201.4518,-44.125,,201.4516,114.0,,201.4516,27,,201.4517,-43.625,,201.4518,-6.5,,201.452,2.51953125,,201.452,-1.1875,,201.4518,-72.5,,201.4518,-71.75,,
201.4717,73,,201.472,1.75,,201.4716,13.25,,201.452,-36.4,,201.4717,-104,,201.4719,-43.625,,201.4716,114.0,,201.4716,27,,201.4717,-44.3125,,201.4719,-6.0625,,201.472,2.51171875,,201.472,-1.5625,,201.4719,-71.6875,,201.4719,-73.875,,
201.4918,74,,201.492,1.5625,,201.4916,13.25,,201.4721,-37.0,,201.4918,-104,,201.4919,-44.1875,,201.4916,114.0,,201.4916,26,,201.4918,-43.9375,,201.4919,-6.25,,201.492,2.51953125,,201.492,-1.5625,,201.4919,-72.5,,201.4919,-72.4375,,
201.5118,72,,201.512,-3.25,,201.5116,13.25,,201.4921,-36.7,,201.5118,-104,,201.5119,-44.0625,,201.5116,113.9375,,201.5116,27,,201.5118,-44.3125,,201.5119,-6.375,,201.512,2.51953125,,201.512,-0.9375,,201.5119,-72.375,,201.5119,-72.1875,,
201.5317,74,,201.532,0.875,,201.5316,13.25,,201.5121,-37.0,,201.5317,-105,,201.5318,-44.25,,201.5316,114.0,,201.5316,27,,201.5317,-44.3125,,201.5318,-6.125,,201.532,2.51953125,,201.532,-1.5,,201.5318,-72.6875,,201.5318,-73.5625,,
201.5519,72,,201.5521,-2.1875,,201.5518,13.25,,201.532,-37.0,,201.5519,-105,,201.552,-44.3125,,201.5518,114.0,,201.5518,27,,201.5519,-44.3125,,201.552,-6.4375,,201.5521,2.51953125,,201.5521,-1.125,,201.552,-72.8125,,201.552,-71.375,,
201.5718,71,,201.572,-3.375,,201.5716,13.25,,201.5522,-37.0,,201.5718,-105,,201.5719,-44.3125,,201.5716,113.9375,,201.5716,27,,201.5718,-44.3125,,201.5719,-6.3125,,201.572,2.53515625,,201.572,-0.9375,,201.5719,-72.8125,,201.5719,-72.4375,,
201.5919,73,,201.5921,2.875,,201.5918,13.25,,201.5721,-37.0,,201.5919,-105,,201.592,-44.3125,,201.5918,114.0,,201.5918,27,,201.5919,-44.9375,,201.592,-6.4375,,201.5921,2.51171875,,201.5921,-1.75,,201.592,-72.8125,,201.592,-71.6875,,
201.6119,71,,201.6121,-2.875,,201.6118,13.3125,,201.5922,-37.5,,201.6119,-105,,201.612,-44.8125,,201.6118,113.875,,201.6118,27,,201.6119,-43.9375,,201.612,-6.5,,201.6121,2.5,,201.6121,-1.0625,,201.612,-73.5625,,201.612,-72.3125,,
201.6319,76,,201.6321,1.375,,201.6318,13.375,,201.6122,-36.7,,201.6319,-106,,201.632,-44.1875,,201.6318,113.9375,,201.6318,27,,201.6319,-43.625,,201.632,-6.1875,,201.6321,2.4921875,,201.6321,-1.625,,201.632,-72.625,,201.632,-74.125,,
201.6519,72,,201.6521,0.5625,,201.6517,13.375,,201.6322,-36.4,,201.6519,-106,,201.652,-43.75,,201.6517,114.0,,201.6517,27,,201.6519,-43.375,,201.652,-6.3125,,201.6521,2.51171875,,201.6521,-1.5,,201.652,-71.8125,,201.652,-72.375,,
201.6719,72,,201.6721,1.6875,,201.6718,13.3125,,201.6522,-36.2,,201.6719,-106,,201.672,-43.4375,,201.6718,114.0,,201.6718,27,,201.6719,-43.9375,,201.672,-6.125,,201.6721,2.5,,201.6721,-1.625,,201.672,-71.375,,201.672,-73.25,,
201.6919,72,,201.6921,1.5,,201.6917,13.3125,,201.6722,-36.7,,201.6919,-107,,201.692,-43.8125,,201.6917,114.0,,201.6917,27,,201.6919,-43.625,,201.692,-6.3125,,201.6921,2.51171875,,201.6921,-1.625,,201.692,-71.9375,,201.692,-71.8125,,
201.7119,71,,201.7121,-1.6875,,201.7117,13.3125,,201.6922,-36.4,,201.7119,-107,,201.712,-43.75,,201.7117,113.9375,,201.7117,27,,201.7119,-43.9375,,201.712,-6.1875,,201.7121,2.51171875,,201.7121,-1.1875,,201.712,-71.8125,,201.712,-73.0,,
201.7319,71,,201.7321,-0.1875,,201.7317,13.3125,,201.7122,-36.7,,201.7319,-107,,201.732,-43.875,,201.7317,113.9375,,201.7317,27,,201.7319,-43.9375,,201.732,-6.4375,,201.7321,2.5,,201.7321,-1.4375,,201.732,-72.0625,,201.732,-71.1875,,
201.7518,71,,201.7521,-2.875,,201.7517,13.3125,,201.7322,-36.7,,201.7518,-107,,201.752,-43.9375,,201.7517,113.9375,,201.7517,27,,201.7518,-43.625,,201.752,-6.4375,,201.7521,2.51171875,,201.7521,-1.0625,,201.752,-72.1875,,201.752,-71.375,,
201.7718,73,,201.7721,1.75,,201.7717,13.3125,,201.7522,-36.4,,201.7718,-107,,201.772,-43.75,,201.7717,114.0,,201.7717,27,,201.7718,-43.9375,,201.772,-6.3125,,201.7721,2.5,,201.7721,-1.6875,,201.772,-71.8125,,201.772,-72.25,,
201.7918,72,,201.7921,-2.4375,,201.7917,13.3125,,201.7722,-36.7,,201.7918,-107,,201.792,-43.875,,201.7917,114.0,,201.7917,27,,201.7918,-43.625,,201.792,-6.5,,201.7921,2.4921875,,201.7921,-1.125,,201.792,-72.0625,,201.792,-70.875,,
201.8119,73,,201.8122,1.125,,201.8118,13.3125,,201.7921,-36.4,,201.8119,-107,,201.812,-43.75,,201.8118,114.0,,201.8118,27,,201.8119,-43.375,,201.812,-6.1875,,201.8122,2.52734375,,201.8122,-1.5625,,201.812,-71.8125,,201.812,-73.375,,
201.8318,70,,201.8321,-0.875,,201.8317,13.3125,,201.8122,-36.2,,201.8318,-107,,201.8319,-43.4375,,201.8317,114.0,,201.8317,27,,201.8318,-44.5625,,201.8319,-6.625,,201.8321,2.53515625,,201.8321,-1.3125,,201.8319,-71.375,,201.8319,-69.9375,,
201.8518,73,,201.8521,1.0,,201.8517,13.3125,,201.8321,-37.2,,201.8518,-108,,201.8519,-44.3125,,201.8517,114.0,,201.8517,27,,201.8518,-44.9375,,201.8519,-6.375,,201.8521,2.5,,201.8521,-1.625,,201.8519,-72.75,,201.8519,-72.5,,
201.8718,71,,201.8721,-2.0625,,201.8717,13.375,,201.8521,-37.5,,201.8718,-108,,201.8719,-44.875,,201.8717,113.9375,,201.8717,27,,201.8718,-43.625,,201.8719,-6.4375,,201.8721,2.46484375,,201.8721,-1.25,,201.8719,-73.6875,,201.8719,-73.125,,
201.8918,73,,201.892,2.1875,,201.8917,13.4375,,201.8721,-36.4,,201.8918,-108,,201.8919,-44.0,,201.8917,113.9375,,201.8917,27,,201.8918,-42.3125,,201.8919,-6.25,,201.892,2.4921875,,201.892,-1.75,,201.8919,-72.1875,,201.8919,-74.1875,,
201.9118,68,,201.912,0.9375,,201.9117,13.4375,,201.8921,-35.300000000000004,,201.9118,-108,,201.9119,-42.6875,,201.9117,114.0,,201.9117,27,,201.9118,-43.375,,201.9119,-6.375,,201.912,2.52734375,,201.912,-1.5,,201.9119,-70.0625,,201.9119,-71.0,,
201.9318,73,,201.932,0.25,,201.9317,13.375,,201.9121,-36.2,,201.9318,-108,,201.9319,-43.125,,201.9317,113.9375,,201.9317,27,,201.9318,-44.5625,,201.9319,-6.3125,,201.932,2.484375,,201.932,-1.4375,,201.9319,-70.8125,,201.9319,-71.125,,
201.9518,71,,201.952,-0.75,,201.9517,13.3125,,201.9321,-37.2,,201.9518,-109,,201.9519,-44.3125,,201.9517,113.9375,,201.9517,27,,201.9518,-43.0,,201.9519,-6.375,,201.952,2.46484375,,201.952,-1.375,,201.9519,-72.75,,201.9519,-72.25,,
201.9718,72,,201.972,0.625,,201.9717,13.375,,201.9521,-35.9,,201.9718,-109,,201.9719,-43.4375,,201.9717,113.9375,,201.9717,27,,201.9718,-42.3125,,201.9719,-6.125,,201.972,2.5,,201.972,-1.5625,,201.9719,-71.3125,,201.9719,-74.0,,
201.9918,69,,201.992,-0.625,,201.9916,13.375,,201.9721,-35.300000000000004,,201.9918,-109,,201.9919,-42.5,,201.9916,113.9375,,201.9916,27,,201.9918,-43.625,,201.9919,-6.5625,,201.992,2.51171875,,201.992,-1.3125,,201.9919,-69.8125,,201.9919,-69.1875,,
202.0118,72,,202.012,1.25,,202.0116,13.3125,,201.9921,-36.4,,202.0118,-109,,202.0119,-43.3125,,202.0116,113.9375,,202.0116,27,,202.0118,-43.9375,,202.0119,-6.25,,202.012,2.4921875,,202.012,-1.5625,,202.0119,-71.125,,202.0119,-72.1875,,
202.0318,70,,202.032,-1.8125,,202.0316,13.3125,,202.0121,-36.7,,202.0318,-109,,202.0319,-43.875,,202.0316,113.9375,,202.0316,27,,202.0318,-43.375,,202.0319,-6.375,,202.032,2.4765625,,202.032,-1.25,,202.0319,-72.0625,,202.0319,-72.5,,
202.0518,72,,202.052,0.9375,,202.0517,13.3125,,202.0321,-36.2,,202.0518,-109,,202.0519,-43.5625,,202.0517,114.0,,202.0517,27,,202.0518,-42.75,,202.0519,-6.375,,202.052,2.46484375,,202.052,-1.5625,,202.0519,-71.5,,202.0519,-72.4375,,
